day,timestamp,P,Q,ET,L,S
974,01-Aug-2019,701.848732418092,551.189532418092,105.85456,51.208,30.31592
975,02-Aug-2019,710.330160869199,557.845360869199,106.53616,51.63232,31.04136
976,03-Aug-2019,710.330160869199,557.845360869199,107.14096,51.65808,30.416544
977,04-Aug-2019,710.330160869199,557.845360869199,107.54896,51.67664,29.993216
978,05-Aug-2019,710.330160869199,557.845360869199,107.80816,51.6968,29.71768
979,06-Aug-2019,711.326118083045,558.303718083046,108.27056,51.72016,29.761984
980,07-Aug-2019,716.815463657037,562.309863657037,108.90736,51.812,30.508448
981,08-Aug-2019,716.815463657037,562.309863657037,109.50416,51.83056,29.900656
982,09-Aug-2019,716.815463657037,562.309863657037,109.92656,51.84928,29.463168
983,10-Aug-2019,716.815463657037,562.309863657037,110.22576,51.86784,29.14864
984,11-Aug-2019,716.815463657037,562.309863657037,110.53136,51.88304,28.828048
985,12-Aug-2019,716.815463657037,562.309863657037,110.76336,51.8992,28.581472
986,13-Aug-2019,716.815463657037,562.309863657037,111.00176,51.9152,28.327488
987,14-Aug-2019,716.815463657037,562.309863657037,111.25456,51.9312,28.060688
988,15-Aug-2019,716.914427693085,562.333627693085,111.39376,51.94688,27.97456
989,16-Aug-2019,716.914427693085,562.333627693085,111.55216,51.964,27.8028
990,17-Aug-2019,716.914427693085,562.333627693085,111.69136,51.9792,27.64936
991,18-Aug-2019,727.592015497347,570.464015497347,112.29776,52.12032,29.454336
992,19-Aug-2019,727.592015497347,570.464015497347,112.65616,52.14512,29.072704
993,20-Aug-2019,728.091046913164,570.622246913164,113.00016,52.16704,29.024704
994,21-Aug-2019,728.091046913164,570.622246913164,113.36816,52.18544,28.645456
995,22-Aug-2019,728.091046913164,570.622246913164,113.70256,52.20272,28.297744
996,23-Aug-2019,728.091046913164,570.622246913164,114.00976,52.21664,27.97848
997,24-Aug-2019,728.091046913164,570.622246913164,114.27536,52.23168,27.699664
998,25-Aug-2019,728.091046913164,570.622246913164,114.49136,52.24672,27.470416
999,26-Aug-2019,729.687105196665,571.459905196665,114.91376,52.26976,27.779216
1000,27-Aug-2019,729.687105196665,571.459905196665,115.18576,52.28416,27.495392
1001,28-Aug-2019,729.687105196665,571.459905196665,115.39216,52.3,27.27608
1002,29-Aug-2019,729.687105196665,571.459905196665,115.59696,52.31232,27.05824
1003,30-Aug-2019,729.687105196665,571.459905196665,115.75056,52.32784,26.892176
1004,31-Aug-2019,729.687105196665,571.459905196665,115.87056,52.34144,26.7588
1005,01-Sep-2019,729.687105196665,571.459905196665,115.97776,52.35488,26.637296
1006,02-Sep-2019,729.687105196665,571.459905196665,116.06736,52.36976,26.534864
1007,03-Sep-2019,729.687105196665,571.459905196665,116.11536,52.38448,26.47224
1008,04-Sep-2019,729.687105196665,571.459905196665,116.18416,52.39712,26.390016
1009,05-Sep-2019,729.986102922597,571.531702922598,116.26896,52.41104,26.500464
1010,06-Sep-2019,729.986102922597,571.531702922598,116.34096,52.4248,26.420784
1011,07-Sep-2019,729.986102922597,571.531702922598,116.38576,52.43808,26.366144
1012,08-Sep-2019,729.986102922597,571.531702922598,116.43216,52.45136,26.308592
1013,09-Sep-2019,747.247957550745,585.316757550745,116.74416,52.64176,29.194784
1014,10-Sep-2019,747.346921586793,585.340521586793,117.19856,52.71152,28.821616
1015,11-Sep-2019,747.346921586793,585.340521586793,117.50576,52.72928,28.501744
1016,12-Sep-2019,748.045986692496,585.641186692496,117.78256,52.75664,28.581504
1017,13-Sep-2019,748.045986692496,585.641186692496,118.00816,52.7744,28.34928
1018,14-Sep-2019,748.045986692496,585.641186692496,118.23216,52.79376,28.112272
1019,15-Sep-2019,748.24602038238,585.68922038238,118.51376,52.81152,27.95688
1020,16-Sep-2019,748.545018108313,585.764218108313,118.69136,52.83328,27.977264
1021,17-Sep-2019,750.341110081698,586.918710081698,118.98576,52.87472,28.267728
1022,18-Sep-2019,750.341110081698,586.918710081698,119.19856,52.89392,28.05456
1023,19-Sep-2019,750.341110081698,586.918710081698,119.36976,52.91184,27.871648
1024,20-Sep-2019,750.341110081698,586.918710081698,119.52656,52.92992,27.702176
1025,21-Sep-2019,750.341110081698,586.918710081698,119.70576,52.9424,27.511104
1026,22-Sep-2019,750.341110081698,586.918710081698,119.90096,52.95552,27.30608
1027,23-Sep-2019,750.341110081698,586.918710081698,120.08336,52.96672,27.11256
1028,24-Sep-2019,750.341110081698,586.918710081698,120.14896,52.98096,27.033872
1029,25-Sep-2019,752.036132401247,587.927332401247,120.26576,53.016,27.476736
1030,26-Sep-2019,752.036132401247,587.927332401247,120.45296,53.0328,27.336736
1031,27-Sep-2019,764.509812178893,597.969012178893,120.60816,53.2608,29.279648
1032,28-Sep-2019,773.589236081866,605.442036081866,120.94096,53.73824,30.134704
1033,29-Sep-2019,778.777478312137,609.599878312137,121.19696,54.09456,30.526432
1034,30-Sep-2019,784.763749684157,614.466149684157,121.60176,54.53472,30.854208
1035,01-Oct-2019,789.754063842331,618.467663842331,121.86896,54.90816,31.160272
1036,02-Oct-2019,800.330581992757,627.282581992757,122.20656,55.85856,31.635376
1037,03-Oct-2019,802.326707656026,628.744307656026,122.56336,56.01632,31.669296
1038,04-Oct-2019,810.20803503748,635.24963503748,122.81136,56.79328,31.987648
1039,05-Oct-2019,816.693337825318,640.573337825318,123.07856,57.47984,32.203168
1040,06-Oct-2019,816.693337825318,640.573337825318,123.32656,57.49952,31.981264
1041,07-Oct-2019,816.693337825318,640.573337825318,123.47216,57.52096,31.834368
1042,08-Oct-2019,819.089530868357,642.300730868357,123.61456,57.65696,32.14672
1043,09-Oct-2019,821.384654257559,644.011854257559,123.86256,57.88208,32.288944
1044,10-Oct-2019,822.780678851175,644.982278851175,124.15696,57.98208,32.320336
1045,11-Oct-2019,823.877705718858,645.708105718858,124.51536,58.04128,32.311408
1046,12-Oct-2019,823.877705718858,645.708105718858,124.82096,58.06144,32.010544
1047,13-Oct-2019,823.877705718858,645.708105718858,125.02416,58.0816,31.793872
1048,14-Oct-2019,823.877705718858,645.708105718858,125.22896,58.10336,31.572112
1049,15-Oct-2019,823.877705718858,645.708105718858,125.39216,58.12352,31.390656
1050,16-Oct-2019,830.165080434599,650.608280434599,125.57616,58.50272,32.086224
1051,17-Oct-2019,830.165080434599,650.608280434599,125.81136,58.52304,31.90208
1052,18-Oct-2019,836.650383222438,655.797583222437,126.10896,59.15264,32.254912
1053,19-Oct-2019,836.650383222438,655.797583222437,126.25456,59.17456,32.107712
1054,20-Oct-2019,836.650383222438,655.797583222437,126.43696,59.19488,31.940272
1055,21-Oct-2019,836.650383222438,655.797583222437,126.53136,59.21696,31.832496
1056,22-Oct-2019,836.650383222438,655.797583222437,126.61136,59.23888,31.735984
1057,23-Oct-2019,836.650383222438,655.797583222437,126.69296,59.26096,31.635504
1058,24-Oct-2019,836.749347258486,655.821347258486,126.73296,59.28144,31.64016
1059,25-Oct-2019,836.749347258486,655.821347258486,126.81776,59.30352,31.537536
1060,26-Oct-2019,836.749347258486,655.821347258486,126.89936,59.32544,31.438416
1061,27-Oct-2019,837.349448328139,656.09024832814,126.96656,59.35328,31.613712
1062,28-Oct-2019,839.74353575339,657.73233575339,127.07696,59.41488,32.130736
1063,29-Oct-2019,839.74353575339,657.73233575339,127.14896,59.43712,32.043152
1064,30-Oct-2019,839.74353575339,657.73233575339,127.21136,59.4592,31.96576
1065,31-Oct-2019,839.74353575339,657.73233575339,127.25936,59.48144,31.898384
1066,01-Nov-2019,840.242567169207,658.210567169207,127.34416,59.50192,31.832816
1067,02-Nov-2019,841.139560347006,658.731560347006,127.39696,59.53744,32.111152
1068,03-Nov-2019,844.13374884191,660.95774884191,127.42096,59.79936,32.557056
1069,04-Nov-2019,851.118083045566,666.697283045566,127.48656,60.64848,32.890336
1070,05-Nov-2019,851.217047081613,666.721047081614,127.58416,60.67184,32.854592
1071,06-Nov-2019,853.512170470816,668.476970470816,127.68656,60.94,33.012656
1072,07-Nov-2019,853.512170470816,668.476970470816,127.80976,60.9624,32.89288
1073,08-Nov-2019,854.91030068222,669.46870068222,127.92016,61.09792,33.02824
1074,09-Nov-2019,855.607260170134,669.898460170134,127.98096,61.18832,33.12896
1075,10-Nov-2019,855.607260170134,669.898460170134,128.08336,61.21104,33.01944
1076,11-Nov-2019,855.607260170134,669.898460170134,128.19696,61.23376,32.895088
1077,12-Nov-2019,855.607260170134,669.898460170134,128.28816,61.25664,32.800496
1078,13-Nov-2019,855.607260170134,669.898460170134,128.33296,61.2792,32.739648
1079,14-Nov-2019,855.607260170134,669.898460170134,128.40976,61.30208,32.658624
1080,15-Nov-2019,855.607260170134,669.898460170134,128.48976,61.32496,32.587104
1081,16-Nov-2019,857.603385833403,671.299385833403,128.52016,61.44032,32.946384
1082,17-Nov-2019,859.199444116904,672.879444116904,128.53776,61.4632,32.911552
1083,18-Nov-2019,859.997473258654,673.368673258654,128.55056,61.57472,33.101488
1084,19-Nov-2019,862.292596647856,675.116596647856,128.68976,61.8655999999999,33.25368
1085,20-Nov-2019,866.583845700328,678.599845700328,128.74736,62.38768,33.451632
1086,21-Nov-2019,869.676998231281,681.083398231281,128.82736,62.784,33.596544
1087,22-Nov-2019,870.07706561105,681.30266561105,128.91376,62.82928,33.6312
1088,23-Nov-2019,870.07706561105,681.30266561105,129.07056,62.8528,33.477136
1089,24-Nov-2019,870.07706561105,681.30266561105,129.19376,62.876,33.347456
1090,25-Nov-2019,870.07706561105,681.30266561105,129.29776,62.89952,33.249616
1091,26-Nov-2019,870.07706561105,681.30266561105,129.38416,62.92272,33.1656
1092,27-Nov-2019,873.069148488167,684.184348488166,129.41776,62.94624,33.119936
1093,28-Nov-2019,873.568179903983,684.451379903984,129.56496,62.97744,33.236032
1094,29-Nov-2019,874.566242735619,685.390242735619,129.67216,63.00096,33.142512
1095,30-Nov-2019,874.566242735619,685.390242735619,129.71376,63.02448,33.080432
